Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/8/2026, 04:15:45 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,17684,17684,12030,11980
Error Count,0,0,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
70,EC9665908,ITEM_BOM_ROUTING,405,BOM1_HRL08440_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08440_1008 and erp_item_bom_routing_priority = 0,
71,EC9665908,ITEM_BOM_ROUTING,406,BOM1_HRL08440_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08440_1008 and erp_item_bom_routing_priority = 0,
72,EC9665908,ITEM_BOM_ROUTING,407,BOM1_HRL08440_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08440_1008 and erp_item_bom_routing_priority = 0,
73,EC9665908,ITEM_BOM_ROUTING,408,BOM1_HRL08440_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08440_1008 and erp_item_bom_routing_priority = 0,
74,EC9665908,ITEM_BOM_ROUTING,419,PRIMARY_HRL08489_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL08489_1020 and erp_item_bom_routing_priority = NULL,
75,EC9665908,ITEM_BOM_ROUTING,431,BOM1_HRL08570_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08570_1007 and erp_item_bom_routing_priority = 2,
76,EC9665908,ITEM_BOM_ROUTING,433,BOM1_HRL08570_1007,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08570_1007 and erp_item_bom_routing_priority = 1,
77,EC9665908,ITEM_BOM_ROUTING,438,BOM1_HRL08570_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08570_1008 and erp_item_bom_routing_priority = 0,
78,EC9665908,ITEM_BOM_ROUTING,439,BOM1_HRL08570_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08570_1008 and erp_item_bom_routing_priority = 0,
79,EC9665908,ITEM_BOM_ROUTING,440,BOM1_HRL08570_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08570_1008 and erp_item_bom_routing_priority = 0,
80,EC9665908,ITEM_BOM_ROUTING,441,BOM1_HRL08570_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08570_1008 and erp_item_bom_routing_priority = 0,
81,EC9665908,ITEM_BOM_ROUTING,442,BOM1_HRL08570_1008,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08570_1008 and erp_item_bom_routing_priority = 0,
82,EC9665908,ITEM_BOM_ROUTING,448,BOM1_HRL08606_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08606_1013 and erp_item_bom_routing_priority = 1,
83,EC9665908,ITEM_BOM_ROUTING,449,BOM1_HRL08606_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08606_1013 and erp_item_bom_routing_priority = 1,
84,EC9665908,ITEM_BOM_ROUTING,450,BOM1_HRL08606_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08606_1013 and erp_item_bom_routing_priority = 1,
85,EC9665908,ITEM_BOM_ROUTING,451,BOM1_HRL08606_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08606_1013 and erp_item_bom_routing_priority = 1,
86,EC9665908,ITEM_BOM_ROUTING,452,BOM1_HRL08606_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08606_1013 and erp_item_bom_routing_priority = 1,
87,EC9665908,ITEM_BOM_ROUTING,454,BOM1_HRL08607_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08607_1013 and erp_item_bom_routing_priority = 1,
88,EC9665908,ITEM_BOM_ROUTING,456,BOM1_HRL08608_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08608_1013 and erp_item_bom_routing_priority = 1,
89,EC9665908,ITEM_BOM_ROUTING,457,BOM1_HRL08608_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08608_1013 and erp_item_bom_routing_priority = 1,
90,EC9665908,ITEM_BOM_ROUTING,458,BOM1_HRL08608_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08608_1013 and erp_item_bom_routing_priority = 1,
91,EC9665908,ITEM_BOM_ROUTING,460,BOM1_HRL08608_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08608_1013 and erp_item_bom_routing_priority = 1,
92,EC9665908,ITEM_BOM_ROUTING,462,BOM1_HRL08609_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08609_1013 and erp_item_bom_routing_priority = 1,
93,EC9665908,ITEM_BOM_ROUTING,475,BOM1_HRL08745_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08745_1013 and erp_item_bom_routing_priority = 1,
94,EC9665908,ITEM_BOM_ROUTING,478,BOM1_HRL08745_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08745_1013 and erp_item_bom_routing_priority = 1,
95,EC9665908,ITEM_BOM_ROUTING,484,BOM1_HRL08877_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08877_1013 and erp_item_bom_routing_priority = 1,
96,EC9665908,ITEM_BOM_ROUTING,486,BOM1_HRL08878_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08878_1013 and erp_item_bom_routing_priority = 1,
97,EC9665908,ITEM_BOM_ROUTING,487,BOM1_HRL08878_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08878_1013 and erp_item_bom_routing_priority = 1,
98,EC9665908,ITEM_BOM_ROUTING,489,BOM1_HRL08894_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08894_1013 and erp_item_bom_routing_priority = 1,
99,EC9665908,ITEM_BOM_ROUTING,491,BOM1_HRL08895_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08895_1013 and erp_item_bom_routing_priority = 1,
100,EC9665908,ITEM_BOM_ROUTING,493,BOM1_HRL08895_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08895_1013 and erp_item_bom_routing_priority = 1,
101,EC9665908,ITEM_BOM_ROUTING,494,BOM1_HRL08895_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08895_1013 and erp_item_bom_routing_priority = 1,
102,EC9665908,ITEM_BOM_ROUTING,496,BOM1_HRL08895_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL08895_1013 and erp_item_bom_routing_priority = 1,
103,EC9665908,ITEM_BOM_ROUTING,499,PRIMARY_HRL08920_1019,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL08920_1019 and erp_item_bom_routing_priority = NULL,
104,EC9665908,ITEM_BOM_ROUTING,534,BOM1_HRL09118_1037,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL09118_1037 and erp_item_bom_routing_priority = 1,
105,EC9665908,ITEM_BOM_ROUTING,535,BOM1_HRL09118_1037,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL09118_1037 and erp_item_bom_routing_priority = 1,
106,EC9665908,ITEM_BOM_ROUTING,541,BOM1_HRL09229_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL09229_1013 and erp_item_bom_routing_priority = 1,
107,EC9665908,ITEM_BOM_ROUTING,556,BOM1_HRL09229_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL09229_1013 and erp_item_bom_routing_priority = 1,
108,EC9665908,ITEM_BOM_ROUTING,573,BOM1_HRL09421_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL09421_1013 and erp_item_bom_routing_priority = 1,
109,EC9665908,ITEM_BOM_ROUTING,586,BOM1_HRL09421_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL09421_1013 and erp_item_bom_routing_priority = 1,
110,EC9665908,ITEM_BOM_ROUTING,590,PRIMARY_HRL09496_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = PRIMARY_HRL09496_1013 and erp_item_bom_routing_priority = 1,
111,EC9665908,ITEM_BOM_ROUTING,593,BOM1_HRL09511_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL09511_1013 and erp_item_bom_routing_priority = 1,
112,EC9665908,ITEM_BOM_ROUTING,594,BOM1_HRL09511_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL09511_1013 and erp_item_bom_routing_priority = 1,
113,EC9665908,ITEM_BOM_ROUTING,636,BOM1_HRL100033_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100033_1020 and erp_item_bom_routing_priority = 1,
114,EC9665908,ITEM_BOM_ROUTING,650,BOM1_HRL100040_1020,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100040_1020 and erp_item_bom_routing_priority = 1,
115,EC9665908,ITEM_BOM_ROUTING,673,BOM1_HRL100271_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100271_1009 and erp_item_bom_routing_priority = 1,
116,EC9665908,ITEM_BOM_ROUTING,678,BOM1_HRL100463_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100463_1009 and erp_item_bom_routing_priority = 1,
117,EC9665908,ITEM_BOM_ROUTING,692,BOM1_HRL100740_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100740_1013 and erp_item_bom_routing_priority = 1,
118,EC9665908,ITEM_BOM_ROUTING,693,BOM1_HRL100740_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100740_1013 and erp_item_bom_routing_priority = 1,
119,EC9665908,ITEM_BOM_ROUTING,700,BOM1_HRL100799_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100799_1013 and erp_item_bom_routing_priority = 1,
120,EC9665908,ITEM_BOM_ROUTING,702,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
121,EC9665908,ITEM_BOM_ROUTING,703,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
122,EC9665908,ITEM_BOM_ROUTING,704,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
123,EC9665908,ITEM_BOM_ROUTING,706,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
124,EC9665908,ITEM_BOM_ROUTING,707,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
125,EC9665908,ITEM_BOM_ROUTING,708,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
126,EC9665908,ITEM_BOM_ROUTING,709,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
127,EC9665908,ITEM_BOM_ROUTING,713,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
128,EC9665908,ITEM_BOM_ROUTING,714,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
129,EC9665908,ITEM_BOM_ROUTING,715,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
130,EC9665908,ITEM_BOM_ROUTING,716,BOM1_HRL100802_1013,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL100802_1013 and erp_item_bom_routing_priority = 1,
131,EC9665908,ITEM_BOM_ROUTING,744,BOM2_HRL101325_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM2_HRL101325_1009 and erp_item_bom_routing_priority = 1,
132,EC9665908,ITEM_BOM_ROUTING,745,BOM2_HRL101325_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM2_HRL101325_1009 and erp_item_bom_routing_priority = 1,
133,EC9665908,ITEM_BOM_ROUTING,746,BOM2_HRL101325_1009,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM2_HRL101325_1009 and erp_item_bom_routing_priority = 1,
